miRNA_hsa-miR-551b,9.351966858
miRNA_hcmv-miR-US33,6.413887457
miRNA_hsa-miR-148b,7.583279442
miRNA_hsa-miR-148a,6.4200392
miRNA_hsa-miR-512-5p,5.801051127
miRNA_hsa-miR-96,5.963744583
miRNA_hsa-miR-422a,6.177414443
miRNA_hsa-miR-422b,7.339361528
miRNA_hsa-miR-124a,9.567668866
miRNA_hsa-miR-200c,6.03936553
miRNA_hsa-miR-200a,5.847847187
miRNA_hsa-miR-30a-5p,9.584712752
miRNA_hsa-miR-18a,8.538573863
miRNA_hsa-miR-518c*,6.487545727
miRNA_hsa-miR-668,5.89484324
miRNA_ebv-miR-BART3-3p,5.718955457
miRNA_ebv-miR-BART20-5p,5.732561671
miRNA_hcmv-miR-US25-2-5p,6.052628682
miRNA_kshv-miR-K12-6-3p,5.760335584
miRNA_hsa-miR-126,11.60178891
miRNA_ebv-miR-BART17-5p,5.910266731
miRNA_hsa-miR-129,6.16392935
miRNA_hsa-miR-516-5p,6.057351148
miRNA_hsa-miR-19b,11.16470611
miRNA_hsa-miR-34a,8.029645456
miRNA_hsa-miR-34b,6.71143318
miRNA_hsa-miR-34c,6.185390773
miRNA_hsa-miR-518f,5.758026861
miRNA_hsa-miR-767-5p,5.934979053
miRNA_hsa-miR-605,6.65531101
miRNA_hsa-miR-604,5.832292488
miRNA_hsa-miR-607,5.710444351
miRNA_hsa-miR-606,5.713678902
miRNA_hsa-miR-601,7.935469211
miRNA_hsa-miR-600,5.688527033
miRNA_hsa-miR-603,5.72307892
miRNA_hsa-miR-602,6.165661373
miRNA_hsa-miR-609,5.825214263
miRNA_hsa-miR-608,5.808388539
miRNA_hsa-miR-345,7.257929862
miRNA_hsa-miR-346,5.930973983
miRNA_hsa-miR-340,6.990109477
miRNA_hsa-miR-342,9.377809796
miRNA_hsa-miR-133a,5.914911694
miRNA_hsa-miR-133b,6.007177461
miRNA_hsa-miR-198,7.241417371
miRNA_hsa-miR-30e-5p,8.346120524
miRNA_hsa-miR-195,11.69203413
miRNA_hsa-miR-194,6.445959856
miRNA_hsa-miR-197,8.328306784
miRNA_hsa-miR-191,7.768947816
miRNA_hsa-miR-190,6.109214966
miRNA_hsa-miR-192,6.720312547
miRNA_hsa-miR-23a,9.389487688
miRNA_hsa-miR-23b,11.4694571
miRNA_hsa-miR-511,5.707411472
miRNA_hsa-miR-510,6.206339579
miRNA_hsa-miR-513,6.960920751
miRNA_hsa-miR-514,5.75909664
miRNA_hsa-miR-18a*,5.893422177
miRNA_hsa-miR-19a,10.10257961
miRNA_hsa-miR-770-5p,7.417426356
miRNA_hcmv-miR-UL22A*,5.769188777
miRNA_hsa-miR-142-5p,6.912768645
miRNA_hsa-miR-1,5.9264119
miRNA_hsa-miR-635,5.8272918
miRNA_hsa-miR-99a,11.62535162
miRNA_hsa-miR-7,7.157385398
miRNA_hsa-miR-99b,7.368377023
miRNA_hsa-miR-106a,10.03871236
miRNA_hsa-miR-106b,11.22703659
miRNA_hsa-miR-369-3p,5.893560228
miRNA_hsa-miR-636,6.245873685
miRNA_hsa-miR-485-3p,6.654062178
miRNA_hsa-miR-425-5p,7.91287286
miRNA_kshv-miR-K12-9,5.702348575
miRNA_kshv-miR-K12-8,6.234017477
miRNA_hsa-miR-302c*,6.075402565
miRNA_kshv-miR-K12-3,6.814133569
miRNA_kshv-miR-K12-2,5.730237572
miRNA_kshv-miR-K12-1,5.865367739
miRNA_hsa-miR-17-3p,8.17891535
miRNA_kshv-miR-K12-5,5.716197367
miRNA_hsa-miR-33,8.284100202
miRNA_hsa-miR-32,7.079379514
miRNA_hsa-miR-31,5.984816299
miRNA_hsa-miR-558,5.728471519
miRNA_hsa-miR-641,6.038579789
miRNA_hsa-miR-640,6.122781229
miRNA_hsa-miR-643,5.805709085
miRNA_hsa-miR-642,5.680962375
miRNA_hsa-miR-645,5.800147357
miRNA_hsa-miR-644,5.72382177
miRNA_hsa-miR-647,5.828482293
miRNA_hsa-miR-646,5.758639034
miRNA_hsa-miR-649,5.730100021
miRNA_hsa-miR-648,6.258107419
miRNA_hsa-miR-766,6.518402278
miRNA_hsa-miR-765,7.676108763
miRNA_hsa-miR-130a,11.23773416
miRNA_hsa-miR-130b,10.53344107
miRNA_hsa-miR-520a,5.870569929
miRNA_hsa-miR-409-3p,8.003194317
miRNA_hsa-miR-520c,5.756479182
miRNA_hsa-miR-520b,6.038202076
miRNA_hsa-miR-520e,5.852317857
miRNA_hsa-miR-520d,5.794448064
miRNA_hsa-miR-520g,5.755811253
miRNA_hsa-miR-520f,5.79443225
miRNA_hsa-miR-520h,5.737648338
miRNA_hsa-miR-549,5.78688256
miRNA_ebv-miR-BART1-3p,5.685571902
miRNA_hsa-miR-498,6.332688215
miRNA_hsa-miR-499,5.845499662
miRNA_hsa-miR-494,8.159040446
miRNA_hsa-miR-495,6.641396387
miRNA_hsa-miR-496,5.798480961
miRNA_hsa-miR-497,8.376632292
miRNA_hsa-miR-490,5.913405023
miRNA_hsa-miR-491,6.236899392
miRNA_hsa-miR-492,6.083917671
miRNA_ebv-miR-BHRF1-2,5.808216093
miRNA_ebv-miR-BHRF1-3,5.802732101
miRNA_ebv-miR-BHRF1-1,5.895756817
miRNA_hsa-miR-518b,5.790991514
miRNA_hsa-miR-518c,5.679314793
miRNA_hsa-miR-518a,5.807516476
miRNA_hsa-miR-339,7.402333838
miRNA_hsa-miR-338,10.14462866
miRNA_hsa-miR-518d,5.81420931
miRNA_hsa-miR-518e,5.816509665
miRNA_hsa-miR-335,8.504942697
miRNA_hsa-miR-337,5.895837483
miRNA_hsa-miR-331,10.17363916
miRNA_hsa-miR-330,6.675992059
miRNA_hcmv-miR-UL70-5p,5.718699787
miRNA_hsa-miR-542-5p,5.434408005
miRNA_hsa-miR-527,6.53635698
miRNA_ebv-miR-BART8-3p,5.978592563
miRNA_hsa-miR-137,6.519584053
